latitude,longitude,altitude,geometry,coordinates,@id,barrier,leisure,type,admin_level,boundary,name,wikidata,description,access,operator,layer,name:zh,old_name,addr:city,addr:postcode,addr:street,opening_hours,name:en,name:fa,name:es,wikipedia,addr:housenumber,natural,name:hi,name:de,name:ur,tourism,historic,int_name,designation,place,is_in,landuse,source,surface,man_made,opening_hours:covid19,religion,website,note,grass,grassland,amenity,building,addr:suburb,addr:neighbourhood,playground,water,fountain,addr:block,addr:city:en,alt_name,alt_name:hi,dog,addr:place,smoking,source:boundary,residential
,,,Polygon,"77.2294664,28.585737,77.2276801,28.5855486,77.227723,28.5849975,77.2292948,28.5851294,77.2294933,28.5852283,77.2295254,28.5853461,77.2294664,28.585737",way/533569843,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2316766,28.5863353,77.2298634,28.5859679,77.2299653,28.5853272,77.2300887,28.5852048,77.2302014,28.5852048,77.2308344,28.5851765,77.2314298,28.5850352,77.2316068,28.5850446,77.2317302,28.585233,77.2318375,28.5854544,77.2316766,28.5863353",way/533569844,,park,,,,Ajay Ahuja Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2418743,28.5794012,77.2423357,28.5794106,77.2423035,28.5807673,77.2420782,28.5807579,77.2418475,28.5806496,77.2418743,28.5794012",way/533569848,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3002757,28.6359617,77.3006404,28.6356039,77.3018334,28.6360281,77.3013807,28.6368375,77.3002757,28.6359617",way/537705564,,park,,,,DDA Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2977805,28.6367118,77.2981669,28.6363662,77.302153,28.6394857,77.301809,28.6398476,77.2977805,28.6367118",way/537705786,,park,,,,Railway Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2427556,28.5475215,77.242635,28.5475119,77.2425253,28.5474348,77.2424896,28.5473072,77.2424293,28.547035,77.2425637,28.546835,77.2429229,28.5468278,77.2431286,28.5469434,77.2429832,28.5472686,77.2428571,28.5474589,77.2427556,28.5475215",way/542448515,,park,,,,R-block park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2732359,28.6555084,77.2733029,28.6549246,77.2735336,28.6549482,77.2734531,28.655539,77.2732359,28.6555084",way/543745007,,park,,,,,,Small park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.271353,28.6547552,77.2715622,28.6543197,77.2718384,28.6544115,77.2716346,28.6548635,77.271353,28.6547552",way/543745008,,park,,,,,,Small Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2713288,28.6548117,77.2716316,28.6548966,77.2714066,28.6551906,77.2712296,28.6551059,77.2713261,28.6549458,77.2712591,28.6549152,77.2713288,28.6548117",way/543745009,,park,,,,,,Small Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.27131,28.6553248,77.2714066,28.6551906,77.2716694,28.6553397,77.2715166,28.6554801,77.27131,28.6553248",way/543745010,,park,,,,,,Small Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2720584,28.6552165,77.2721898,28.6549388,77.2727692,28.6551577,77.2726697,28.655434,77.2726565,28.6554707,77.2720584,28.6552165",way/543745011,,park,,,,,,Park like area with a building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2717741,28.6538914,77.2720021,28.6534442,77.2722783,28.6535501,77.2720477,28.6539879,77.2717741,28.6538914",way/543745012,,park,,,,,,Small Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2698946,28.6541957,77.2705574,28.6528975,77.2711444,28.6530966,77.2704636,28.6544255,77.2698946,28.6541957",way/543746121,,park,,,,,,Two parks are somewhat connected and it is a popular park for morning walks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2713165,28.656811,77.2720986,28.6560862,77.2718018,28.6567187,77.2716936,28.6569494,77.2713165,28.656811",way/543746745,,park,,,,,,Park for walks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2846142,28.6322437,77.2845564,28.632202,77.2845713,28.6320601,77.2849522,28.6320554,77.2849468,28.6319094,77.2856549,28.6318435,77.2856013,28.6322437,77.2851399,28.6322484,77.284954,28.6322467,77.2846142,28.6322437",way/544368137,,park,,,,Master Block Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2388547,28.5622971,77.235783,28.5598386,77.2358564,28.5597784,77.2389731,28.5621792,77.2388547,28.5622971",way/544453797,,park,,,,,,park for jogging and walking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2412129,28.5615382,77.241291,28.561288,77.2417128,28.5614316,77.2416458,28.5616386,77.2412129,28.5615382",way/544454194,,park,,,,Family Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1676473,28.6490227,77.1676338,28.6489553,77.1681945,28.648619,77.1697113,28.6476968,77.1714722,28.648646,77.1696542,28.6507661,77.1673706,28.6504607,77.1670112,28.6500617,77.1674528,28.6497383,77.1673044,28.6495207,77.1677841,28.6492301,77.1676473,28.6490227",way/544708860,,park,,,,Rock Garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2201549,28.5379736,77.2201514,28.5374606,77.2205301,28.5374512,77.2205301,28.5379642,77.2201549,28.5379736",way/545417424,,park,,,,RPS Sheikh Sarai Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2175818,28.5383763,77.2179523,28.538496,77.2174073,28.5386231,77.2172923,28.5386269,77.2175818,28.5383763",way/545417429,,park,,,,SFS Category 1 Flats Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2199843,28.5393163,77.219899,28.5389276,77.2203806,28.5388996,77.2204253,28.5392327,77.2199843,28.5393163",way/545417430,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2187214,28.5378822,77.2182944,28.5378994,77.2182748,28.5375108,77.2187074,28.5374935,77.2187214,28.5378822",way/545417431,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2202372,28.5388376,77.2201022,28.538845,77.2201022,28.5387251,77.2202343,28.5387234,77.2202372,28.5388376",way/545417432,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2148579,28.5401429,77.2147302,28.539608,77.2148366,28.5394465,77.2152269,28.5392728,77.215579,28.5396832,77.2159055,28.5399563,77.2157747,28.5401321,77.2154739,28.5402847,77.2151829,28.540246,77.2148579,28.5401429",way/545417433,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1785817,28.5008841,77.1785828,28.5009432,77.1785893,28.5013072,77.1787431,28.501277,77.1792473,28.5011779,77.1797003,28.5025866,77.1779432,28.5029862,77.1769362,28.5032511,77.1761069,28.5009533,77.1785817,28.5008841",way/545592957,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recreation_ground,,,,,,,,,,,,,,yes,,,,,,,,,,,
,,,Polygon,"77.3040466,28.587421,77.3041355,28.5873625,77.3044476,28.5874081,77.3044725,28.5877744,77.3043672,28.5877946,77.3040466,28.587421",way/546276393,,park,,,,Central Park Playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1462241,28.536823,77.1468704,28.5364818,77.1472153,28.5369457,77.1470731,28.5370268,77.1468071,28.537195,77.1469918,28.5374668,77.1467805,28.5376133,77.1465672,28.5373131,77.1462241,28.536823",way/547679447,,park,,,,C-6 Vasant Kunj Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1455295,28.5372159,77.1449539,28.5364649,77.1453046,28.5362638,77.1458602,28.5370328,77.1455295,28.5372159",way/547679448,,park,,,,Central Park C-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1462739,28.535954,77.146581,28.5363448,77.1462984,28.536509,77.1459949,28.5361213,77.1462739,28.535954",way/547679449,,park,,,,Back Park C-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3201124,28.6966281,77.3200098,28.6961592,77.3203753,28.6960993,77.320479,28.6965633,77.3201124,28.6966281",way/549635142,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3203753,28.6960993,77.320339,28.6959358,77.3203014,28.6957669,77.32026,28.6955801,77.3202196,28.6953982,77.320183,28.6952335,77.3204418,28.6951893,77.3205202,28.695542,77.320559,28.695717,77.3205982,28.6958936,77.3206341,28.6960551,77.3206005,28.6960608,77.3203753,28.6960993",way/549635144,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3171297,28.6964703,77.3170929,28.6962949,77.3170556,28.6961168,77.3172544,28.6960847,77.3173452,28.69607,77.3173832,28.6962513,77.3174194,28.6964236,77.3171297,28.6964703",way/549635149,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3230277,28.6951214,77.32299,28.6949699,77.3229429,28.6947808,77.3234959,28.6946877,77.3235422,28.6948698,77.3235819,28.695033,77.3230277,28.6951214",way/549635150,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.226343,28.5442375,77.2263081,28.543751,77.2267279,28.5436768,77.226748,28.5441268,77.226343,28.5442375",way/552773490,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2254539,28.5452731,77.2254083,28.5448867,77.2256926,28.5448678,77.2257274,28.5452495,77.2254539,28.5452731",way/552773498,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1920953,28.6256879,77.1911521,28.6243747,77.1921197,28.6238537,77.1928108,28.6234611,77.1949818,28.6221621,77.1975186,28.6232756,77.1976243,28.6245817,77.1976243,28.6248315,77.1966568,28.625067,77.195925,28.6243033,77.1956404,28.6244675,77.1952908,28.624025,77.1951444,28.6238323,77.1951769,28.6242034,77.1946078,28.624025,77.1940874,28.6248172,77.1937134,28.624339,77.1930629,28.6248957,77.1933475,28.625174,77.192697,28.6254024,77.1920953,28.6256879",way/553845693,,park,,,,Talkatora Garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1788986,28.5016477,77.1788133,28.5013209,77.1791729,28.5012298,77.1792826,28.5015673,77.1788986,28.5016477",way/554909507,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1672168,28.5698178,77.1672841,28.5696333,77.166978,28.5695471,77.1670938,28.5692295,77.1677441,28.5694126,77.1675609,28.5699147,77.1672168,28.5698178",way/555438038,,park,,,,Rock Garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1257516,28.7075352,77.124997,28.7067063,77.1247391,28.7064163,77.1246549,28.7063171,77.1251573,28.7059894,77.1262033,28.707223,77.1261164,28.7072798,77.1257516,28.7075352",way/556039267,,park,,,,Rohini east community park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.123239,28.708854,77.123078,28.7086707,77.1232575,28.7085493,77.1234185,28.7087326,77.123239,28.708854",way/556043455,,park,,,,,,community park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1229409,28.708667,77.1227734,28.7084766,77.1235728,28.7078994,77.1237018,28.7081525,77.1229409,28.708667",way/556044012,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1178302,28.7091068,77.1173448,28.708507,77.1168629,28.7079709,77.1186161,28.7067497,77.1196337,28.7079052,77.1178302,28.7091068",way/556047872,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1225771,28.7085443,77.122413,28.7083545,77.1225905,28.7082365,77.1227546,28.7084263,77.1225771,28.7085443",way/556050349,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1986627,28.5538357,77.1963,28.554602,77.1956718,28.5528521,77.1937465,28.5511236,77.1915239,28.5518449,77.1900103,28.5485564,77.192349,28.5476789,77.1925292,28.5479864,77.1949032,28.5472569,77.1946785,28.5466991,77.1960268,28.5462528,77.1980276,28.5509952,77.1978518,28.5511582,77.1986627,28.5538357",way/559719729,,park,,,,Rose Garden,,Community Park. With open gym and a track for running.,,,,,,New Delhi,110016,Outer Ring Road,Mo-Su 05:00-19:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2225482,28.5843998,77.2226267,28.583721,77.2240063,28.5838441,77.2239278,28.5845228,77.223537,28.584488,77.2225482,28.5843998",way/570745079,,park,,,,Veer Savarkar Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0102992,28.6424794,77.0103126,28.6419992,77.0109742,28.6419874,77.0109909,28.6424875,77.0102992,28.6424794",way/579530170,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.272466,28.655887,77.2725454,28.655723,77.2728957,28.6558747,77.2727946,28.6560501,77.272466,28.655887",way/581208390,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2723095,28.656933,77.2718018,28.6567187,77.2720986,28.6560862,77.2726457,28.6562855,77.2723095,28.656933",way/581208488,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2032874,28.522061,77.2030268,28.5211071,77.2036175,28.5209825,77.2035353,28.5206818,77.2040387,28.5205756,77.2042066,28.5211901,77.2043155,28.5211671,77.2044904,28.5218072,77.2032874,28.522061",way/583556646,wall,park,,,,DDA Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1981786,28.5088554,77.1984555,28.5088551,77.1985008,28.508855,77.1987312,28.5088547,77.1987315,28.5090334,77.1981789,28.5090341,77.1981786,28.5088554",way/583790188,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1976304,28.5078243,77.198032,28.5078226,77.1980345,28.508087,77.1976356,28.5080933,77.1976304,28.5078243",way/583790190,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2117149,28.5366457,77.2120555,28.5369812,77.2120225,28.5370073,77.2116788,28.5366771,77.2112601,28.5362658,77.2112946,28.5362388,77.2117149,28.5366457",way/584472903,fence,park,,,,Mata Shanti Sevani Park,,,,,,,,,,,,,,,,,,माता शान्ति सेवानी पार्क,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3027917,28.6326231,77.3023968,28.6325035,77.3024624,28.6323367,77.3028573,28.6324563,77.3027917,28.6326231",way/585585500,,park,,,,Mayurdhwaj Centre Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pond,,,,,,,,,,
,,,Polygon,"77.302651,28.6319816,77.3027083,28.6318317,77.3030493,28.6319321,77.3029921,28.632082,77.302651,28.6319816",way/585585501,,park,,,,Fountain Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dry,,,,,,,,,
,,,Polygon,"77.303326,28.6325087,77.3032882,28.6324967,77.3034506,28.632104,77.3036243,28.6321594,77.303462,28.632552,77.303326,28.6325087",way/585585502,,park,,,,Mandir Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3015816,28.6332551,77.3016379,28.633135,77.3017023,28.6329844,77.3017371,28.6328949,77.3018337,28.6329255,77.3020027,28.6329726,77.302169,28.633015,77.3023138,28.633055,77.3022602,28.6331657,77.3021958,28.6332998,77.3021502,28.6334081,77.3019276,28.6333493,77.3017291,28.6332975,77.3015816,28.6332551",way/585589000,,park,,,,DDA Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2353205,28.5542826,77.2349129,28.5535193,77.2360555,28.5527701,77.236667,28.5533732,77.2353205,28.5542826",way/586012603,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2329259,28.5567366,77.2328762,28.5563818,77.2335314,28.5564347,77.2335621,28.5564855,77.2335644,28.5565637,77.2335782,28.5566221,77.2329259,28.5567366",way/586013155,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2314104,28.5602463,77.2312774,28.5590671,77.2321939,28.5589134,77.2322027,28.5590517,77.2318265,28.5591101,77.2318578,28.5593918,77.2321977,28.5593479,77.232245,28.5597839,77.2322367,28.5598445,77.2321913,28.559929,77.2321414,28.5599785,77.2315319,28.5602947,77.231463,28.560276,77.2314104,28.5602463",way/586013166,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3072763,28.6284491,77.3072971,28.6284021,77.3074386,28.6284503,77.3074178,28.6284974,77.3072763,28.6284491",way/586386468,hedge,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3078064,28.6285186,77.3078449,28.6284378,77.3079109,28.628462,77.3078724,28.6285429,77.3078064,28.6285186",way/586386477,fence,park,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3075413,28.6284314,77.3075767,28.6283487,77.3076799,28.6283826,77.3076445,28.6284654,77.3075413,28.6284314",way/586386478,hedge,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3077032,28.6283484,77.3077394,28.6282652,77.3079354,28.6283309,77.3078992,28.628414,77.3077032,28.6283484",way/586386479,hedge,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2319408,28.5546676,77.2309407,28.554689,77.2309082,28.5540891,77.2318839,28.5540034,77.2319408,28.5546676",way/589298396,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1226939,28.7080733,77.1224665,28.7082317,77.1222877,28.7080181,77.1225086,28.707865,77.1226939,28.7080733",way/599437473,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1885922,28.4879293,77.1898501,28.4878945,77.1899609,28.4887448,77.1905939,28.4887165,77.1906476,28.4894992,77.1909802,28.4895275,77.1910016,28.4911399,77.1894859,28.491178,77.1891637,28.4901273,77.1885922,28.4879293",way/604719071,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1224665,28.7082317,77.1226939,28.7080733,77.1225905,28.7082365,77.122413,28.7083545,77.1224665,28.7082317",way/606466986,,park,,,,VARSHA PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1214095,28.70927,77.1215351,28.709197,77.1216142,28.7092868,77.1214939,28.7093633,77.1214095,28.70927",way/606467312,,park,,,,D10 PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1772612,28.6411318,77.1767991,28.6405863,77.1771927,28.6403295,77.1776548,28.6408751,77.1772612,28.6411318",way/610486624,,park,,,,Rajendra Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0342152,28.612575,77.0344298,28.6118874,77.0356529,28.6121983,77.035331,28.6127916,77.0348053,28.6126598,77.0342152,28.612575",way/616110637,,park,,,,BH 1 Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0407261,28.6104682,77.0406347,28.610134,77.0405281,28.6098265,77.0401931,28.60988,77.0402236,28.6095591,77.040452,28.6096794,77.0408936,28.6096259,77.0408784,28.6094789,77.0408022,28.609158,77.040787,28.6087035,77.0406347,28.6083693,77.0408784,28.608035,77.041518,28.6077409,77.0417007,28.6085431,77.0418987,28.6094522,77.04199,28.6101072,77.0418073,28.610642,77.0412286,28.6108024,77.0407261,28.6104682",way/616110638,,park,,,,NSIT Sports Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1892806,28.5618158,77.1892105,28.5615249,77.1895613,28.5614238,77.1896624,28.5617887,77.1892919,28.5618528,77.1892806,28.5618158",way/619847480,,park,,,,Badminton park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1897606,28.5619095,77.1896624,28.5614559,77.1901676,28.5612858,77.1902603,28.5615027,77.1908034,28.561326,77.1909545,28.5617463,77.1909648,28.5618479,77.1910658,28.5621314,77.1908132,28.5622275,77.1907487,28.5620673,77.1905746,28.5620919,77.1905213,28.5618282,77.1902041,28.5618701,77.1897606,28.5619095",way/619849573,,park,,,,Ram park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1878913,28.5576113,77.1885921,28.5590785,77.1877533,28.5592868,77.1871976,28.557804,77.1878913,28.5576113",way/623402192,,park,,,,RK Khanna Tennis Park,,,,,,,,,,,,,,,,,grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2058605,28.7008852,77.2058138,28.7002483,77.2063602,28.7000783,77.20661,28.7006354,77.2058605,28.7008852",way/626619157,,park,,,,Azad Park,,Park & kids playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1137434,28.6276631,77.1137296,28.6269768,77.1142742,28.6269684,77.114288,28.6276546,77.1137434,28.6276631",way/628859942,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2236853,28.535872,77.2236424,28.5357683,77.223574,28.5356413,77.2235018,28.5356681,77.2234115,28.5355497,77.2232133,28.5356505,77.2230857,28.5355348,77.2232341,28.5354668,77.2234353,28.5353525,77.2232716,28.5351637,77.223066,28.5352664,77.2229586,28.5350766,77.2229397,28.5349813,77.223106,28.5348635,77.2233742,28.5346137,77.2232615,28.5344158,77.2231006,28.5339303,77.2229369,28.5335089,77.2222477,28.533525,77.2222316,28.5333318,77.2223496,28.5330915,77.2224837,28.5330537,77.2225588,28.5325495,77.2220438,28.5325023,77.2220814,28.5323374,77.221561,28.5323421,77.2217059,28.5319368,77.2217702,28.5314278,77.2213143,28.5313241,77.2213894,28.5310932,77.2221296,28.531244,77.2232415,28.5314929,77.2229397,28.5317106,77.2232133,28.5317671,77.22346,28.5318001,77.2236027,28.5318024,77.2237229,28.5318614,77.2238355,28.5319132,77.2239106,28.5318802,77.2240018,28.5318897,77.2242432,28.5319509,77.2243022,28.53172,77.2244042,28.531753,77.224211,28.5322761,77.2239535,28.5326861,77.2237926,28.5330113,77.2236049,28.5333695,77.2234868,28.533789,77.2235298,28.5341943,77.2237443,28.534642,77.2242218,28.5351887,77.2240716,28.5355468,77.2236853,28.535872",way/631913270,,park,,,,DDA Bala Sai Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0891207,28.6766028,77.0889416,28.6763918,77.0902828,28.6763518,77.0902848,28.6767322,77.0894479,28.6768004,77.0893782,28.6765816,77.0891207,28.6766028",way/632796567,,park,,,,Central Park Peera Garhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1999782,28.5200214,77.2000748,28.5202241,77.1996027,28.5205932,77.199186,28.5202804,77.1989052,28.5204678,77.1983184,28.5205881,77.1973282,28.5210231,77.197029,28.521649,77.1967059,28.5221967,77.1941632,28.5221401,77.193734,28.5222202,77.1933968,28.5223558,77.1907353,28.5229932,77.1904296,28.522932,77.1902257,28.5228188,77.1901184,28.5226963,77.1899253,28.5216405,77.1895981,28.5181761,77.1895605,28.5180441,77.1893728,28.5176105,77.1904778,28.5172664,77.1934712,28.5164321,77.1934068,28.5162483,77.1944958,28.5158759,77.1947238,28.5161163,77.1953031,28.5170637,77.1960193,28.5176576,77.1966684,28.5180488,77.1970788,28.5181785,77.1982267,28.5185438,77.1987712,28.5194205,77.1997502,28.5200191,77.1999782,28.5200214",way/632857886,,park,,,,Qila Rai Pithora,Q14512138,,,,,,,,,,,,,,,,,,,,,fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
