latitude,longitude,altitude,geometry,coordinates,@id,amenity,type,addr:city,addr:street,building,name,name:de,name:en,name:es,name:fa,name:hi,name:ru,name:zh,opening_hours,phone,religion,tourism,website,wikidata,wikipedia,access,addr:postcode,castle_type,height,historic,name:ar,name:he,name:ml,name:ta,old_name,barrier,denomination,krishna,alt_name,name:fr,name:it,name:pt,name:uk,start_date,source,building:levels,building:material,building:colour,historic:civilization,landuse,operator,area,building:height,min_height,fixme,leisure,man_made,note,material,addr:housename,natural,name:ur,place_of_worship,addr:country,heritage:operator,is_in:city,is_in:continent,is_in:country,is_in:country_code,is_in:iso_3166_2,name:az,name:bn,name:el,name:ja,name:ka,name:ko,name:th,ref:whc,whc:criteria,whc:inscription_date,wikipedia:en,addr:housenumber,addr:state,name:cs,name:id,name:vi,short_name:zh,int_name,description,name:be,name:gu,name:mr,name:ne,name:nl,name:sa,name:te,wheelchair,length,name:pa,width,cemetery,memorial,roof:shape,addr:suburb,service_times,tomb,bicycle,opening_hours:covid19,created_by,is_in,name:ca,url,wikimedia_commons,addr:place,addr:unit,level,addr:district,addr:subdistrict,inscription,addr:full
28.6823548,77.1280514,,Point,,node/8151145675,place_of_worship,,,,,Rameshwar Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Station Rd, Shakur Basti Railway Colony, Railway Colony South, Pitam Pura, Delhi,"
28.6823245,77.1572661,,Point,,node/8151145676,place_of_worship,,,,,Shree Vishnu Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A2 Block, Block A2, Keshav Puram, Tri Nagar, Delhi,"
28.6821081,77.0676474,,Point,,node/8151145677,place_of_worship,,,,,Hanuman Temple,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nangloi - Najafgarh Rd, Pocket Y, JJ Colony No 1, Nangloi, Delhi,"
28.532772,77.2597909,,Point,,node/8151145678,place_of_worship,,,,,Aarya Samaj Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fateh Singh Marg, DDA Flats Kalkaji, Jawaharlal Nehru Camp, Govindpuri, New Delhi, Delhi"
28.4981908,77.3208351,,Point,,node/8151145679,place_of_worship,,,,,Shri Santoshi Mata Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gali Number 4, Molarband School Road, Shakti Vihar, Mithapur, Shakti Vihar, Molar Band, New Delhi, Haryana"
28.68184,77.079744,,Point,,node/8151145680,place_of_worship,,,,,Hanuman Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rohatak Road, Delhi State Industrial Development Corporation, Delhi State Industrial and Infrastructure Development, Nangloi, Delhi,"
28.6815883,77.1812044,,Point,,node/8151145681,place_of_worship,,,,,Shiv Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98, Swami Narayan Marg, Bharat Nagar, Ashok Vihar IV, Ashok Vihar, Delhi,"
28.681541,77.067953,,Point,,node/8151145682,place_of_worship,,,,,Jain Sthanak Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"D-530, PNB, Matke Wali Gali, Nangloi Jat, Nangloi, New Delhi, Delhi"
28.6811117,77.1340677,,Point,,node/8151145683,place_of_worship,,,,,Shiv Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Raja Park Pitampura Delhi, Raja Park, Shakurpur, New Delhi, Delhi"
28.6810318,77.1075986,,Point,,node/8151145684,place_of_worship,,,,,Shri Sanatan Dharm Mandir (1967),,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"New Multan Nagar, Shakur Basti, Delhi,"
28.680814,77.178244,,Point,,node/8151145685,place_of_worship,,,,,Hanuman Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kokiwala Bagh,Phase-4, Bharat Nagar, Ashok Vihar IV, Ashok Vihar, Delhi,"
28.6806885,77.1434212,,Point,,node/8151145686,place_of_worship,,,,,Dada Devta Shiv Mandir Tri Nagar,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shakurpur, Rampura Industrial Area, Tri Nagar, New Delhi, Delhi"
28.6803315,77.0671391,,Point,,node/8151145687,place_of_worship,,,,,Krishna Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"501, Krishna Mandir Wali Gali, Balmiki Mohalla, Vishal Colony, Nangloi Jat, Nangloi, Delhi,"
28.6802295,77.0801154,,Point,,node/8151145688,place_of_worship,,,,,Prachin Shiv Mandir Outer A Block,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block A, Jwalapuri, Paschim Vihar, Delhi,"
28.680172,77.157865,,Point,,node/8151145689,place_of_worship,,,,,Shankar Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shankar Chowk, Jai Mata Market, Block A2, Keshav Puram, Tri Nagar, Delhi,"
28.532707,77.302537,,Point,,node/8151145690,place_of_worship,,,,,Ganga Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gurjar Samrat Kanishka Marg, Chauhan Mohalla, Madanpur Khadar Village, Madanpur Khadar, New Delhi, Delhi"
28.679967,77.06602,,Point,,node/8151145691,place_of_worship,,,,,Sanathan Dham Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Extension-2, Nangloi - Najafgarh Rd, Saini Mohalla, Block G, Nangloi Extension, Nangloi, Delhi,"
28.6797817,77.1103251,,Point,,node/8151145692,place_of_worship,,,,,Sanatan Dharam Mandir hari singh park,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WZ81, New Multan Nagar, Shakur Basti, Delhi,"
28.6796958,77.084018,,Point,,node/8151145693,place_of_worship,,,,,Inder Enclave Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22, Rohtak Rd, Mianwali Nagar, Paschim Vihar, Delhi,"
28.6795417,77.0826051,,Point,,node/8151145694,place_of_worship,,,,,Laxmi Narayan Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Defence Apartments, Rohtak Rd, Inder Enclave, Paschim Vihar, Delhi,"
28.6794796,77.1923822,,Point,,node/8151145695,place_of_worship,,,,,Hanuman Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block 36, Shakti Nagar, Delhi,"
28.679006,77.0501758,,Point,,node/8151145696,place_of_worship,,,,,Durga Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GPS Tracker, GPS Vehicle Tracking System, GPRS Tracker, Delhi - Rohtak Rd, Amar Colony, Nangloi Extension, Nangloi, Delhi,"
28.6787319,77.0880926,,Point,,node/8151145697,place_of_worship,,,,,Mianwali Nagar Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3, AB Rd, Block RR, Mianwali Nagar, Paschim Vihar, New Delhi, Delhi"
28.6785777,77.0283222,,Point,,node/8151145698,place_of_worship,,,,,Dada Bharou Temple,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mundka Village, Mundka, New Delhi, Delhi"
28.6784198,77.0900412,,Point,,node/8151145699,place_of_worship,,,,,Mandir Shiv,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rohtak Rd, Ekta Enclave, Peeragarhi Village, Peera Garhi, New Delhi, Delhi"
28.678192,77.094219,,Point,,node/8151145700,place_of_worship,,,,,Peer Baba,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peera Garhi Chauk, Under Flyover, Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi,"
28.5326578,77.2923242,,Point,,node/8151145701,place_of_worship,,,,,Shani and Shiv Mandir Sarita Vihar,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C-Block, Pocket H, Sarita Vihar, New Delhi, Delhi"
28.6781854,77.1694637,,Point,,node/8151145702,place_of_worship,,,,,Gujarati Temple,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block L House Number 333 Wazir Pur J J Colony Delhi, Block B, Ashok Vihar IV, Ashok Vihar, New Delhi, Delhi"
28.6781495,77.0793382,,Point,,node/8151145703,place_of_worship,,,,,Sanatan Dharma Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block B, Jwalapuri, Paschim Vihar, Delhi,"
28.6781227,77.0803966,,Point,,node/8151145704,place_of_worship,,,,,Sri Balaji mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block B, Jwalapuri, Paschim Vihar, Delhi,"
28.6780677,77.0661206,,Point,,node/8151145705,place_of_worship,,,,,Shree Ram Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"288, Jat Chowk St, Ahir Mohalla, Nangloi Jat, Nangloi, Delhi,"
28.6777197,77.0897361,,Point,,node/8151145706,place_of_worship,,,,,Paschim Enclave Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rohtak Rd, Paschim Enclave, Peeragarhi Village, Paschim Vihar, Delhi,"
28.6776765,77.0320709,,Point,,node/8151145707,place_of_worship,,,,,Durga Mata mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jaat Road, Near Subhash Chandra Bose Park, Saini Vihar, Swaran Park, Mundka, New Delhi, Delhi"
28.6775138,77.0732727,,Point,,node/8151145708,place_of_worship,,,,,Kali Mata Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saini Mohalla, Shiv Park, Shiv Vihar, Nangloi, Delhi,"
28.6774577,77.1011389,,Point,,node/8151145709,place_of_worship,,,,,Hanuman Temple,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A5B/349, Block A 1, Ashirwad, Paschim Vihar, Block A 1, Ashirwad, Paschim Vihar, New Delhi, Delhi"
28.677426,77.2292843,,Point,,node/8151145710,place_of_worship,,,,,Shri Satyanarayan Ji Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5, Bela Rd, Railway Colony, Civil Lines, New Delhi, Delhi"
28.6769049,77.0492009,,Point,,node/8151145711,place_of_worship,,,,,Krishna mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gali Number 6, Amar Colony, Nangloi Extension, Nangloi, Delhi,"
28.5325973,77.3003401,,Point,,node/8151145712,place_of_worship,,,,,Shiv Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CHAUHAN MOHALLA, Madanpur Khadar Village, Madanpur Khadar, New Delhi, Delhi"
28.6767374,77.1945363,,Point,,node/8151145713,place_of_worship,,,,,Shri Krishna Pranami Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10A/12, Shakti Nagar, Block 10A, Shakti Nagar, Delhi,"
28.6766278,77.2305289,,Point,,node/8151145714,place_of_worship,,,,,Shri Maha Kali Chandi Mata Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4, Bela Rd, Ladakh Budh Vihar Colony, Civil Lines, New Delhi, Delhi"
28.67661,77.201997,,Point,,node/8151145715,place_of_worship,,,,,Bajrang Bali Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Govind Market, Clock Tower, Block 40, Shakti Nagar, Delhi,"
28.676509,77.0962465,,Point,,node/8151145716,place_of_worship,,,,,Sanatan Dharam Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"District Park, Peera Garhi, District Park, Paschim Vihar, Delhi,"
28.6763322,77.115489,,Point,,node/8151145717,place_of_worship,,,,,Shiv Temple,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Paschim Vihar Extension,New Delhi-63, 1262, Rohtak Rd, Paschim Vihar Extension, Paschim Vihar, Delhi,"
28.676171,77.118619,,Point,,node/8151145718,place_of_worship,,,,,Balaji Temple,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ambedhkar Park, Vishnu Mandir Marg, Madipur JJ Colony, Madipur, Paschim Vihar, Delhi,"
28.6761451,77.0690398,,Point,,node/8151145719,place_of_worship,,,,,Shiv Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Near Shiv Mandir, Nangloi Jaat, Bhooton Wali Gali, Saini Mohalla, Laxmi Park, Block B, Nangloi, Delhi,"
28.6761446,77.0882106,,Point,,node/8151145720,place_of_worship,,,,,Prachin Shiv Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"487/25, Near Prachin Shiv Mandir, Peeragarhi, Block A 4, Mianwali Nagar, Paschim Vihar, Delhi,"
28.532555,77.26091,,Point,,node/8151145721,place_of_worship,,,,,Sri Krishna Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DDA Flats Kalkaji, Jawaharlal Nehru Camp, Govindpuri, New Delhi, Delhi"
28.6760222,77.1085122,,Point,,node/8151145722,place_of_worship,,,,,Shri Ganesh Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L I C, State Bank Nagar Paschim Vihar Rd, DDA Colony, Cottage Enclave, Paschim Vihar, New Delhi, Delhi"
28.6758226,77.0928692,,Point,,node/8151145723,place_of_worship,,,,,Prachin Sidh Baba Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"487/27, Near Petrol Pump, Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi,"
28.6757414,77.1668878,,Point,,node/8151145724,place_of_worship,,,,,Shree Laxmi Narayan Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1659/119, Jagannath Marg, Shanti Nagar, Tri Nagar, Delhi,"
28.6756821,77.2297735,,Point,,node/8151145725,place_of_worship,,,,,Gurudwara Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Prema Kunj, Civil Lines, New Delhi, Delhi"
28.6755409,77.2075753,,Point,,node/8151145726,place_of_worship,,,,,Shiv Shakti Balmiki Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Main Road, Dr Bhim Rao Ambedkar Marg, Malka Ganj, New Delhi, Delhi"
28.675463,77.2175916,,Point,,node/8151145727,place_of_worship,,,,,Digamber Jain Mandir Civil Lines,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19, Rajpur Rd, Ludlow Castle, Civil Lines, New Delhi, Delhi"
28.53224,77.2866773,,Point,,node/8151145728,place_of_worship,,,,,Shani Dev Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saidabad,, Pocket B, Okhla Phase I, Okhla Industrial Area, New Delhi, Delhi"
28.675165,77.209352,,Point,,node/8151145729,place_of_worship,,,,,Shri Shani Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Friday Market,Malka Ganj, Dr Bhim Rao Ambedkar Marg, New Delhi, Delhi"
28.6749391,77.1172852,,Point,,node/8151145730,place_of_worship,,,,,SHRI SHIV MANDIR,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B-453, Madipur JJ Colony, Block B, Janta Colony, Paschim Vihar, New Delhi, Delhi"
28.6748388,77.0727637,,Point,,node/8151145731,place_of_worship,,,,,Shiv Gorakhnath Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block C, Laxmi Park, Block B, Vandana Vihar, Nangloi, New Delhi, Delhi"
28.6747817,77.1614164,,Point,,node/8151145732,place_of_worship,,,,,Ch Mange Ram Temple,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", Onkar Nagar A, Onkar Nagar, Tri Nagar, Delhi,"
28.6747471,77.0995905,,Point,,node/8151145733,place_of_worship,,,,,Shri Radha Krishan Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A-1/368, Street Number 1, A 1 Block, Krishna Apartment, Paschim Vihar, Delhi,"
28.674632,77.088582,,Point,,node/8151145734,place_of_worship,,,,,Sant Ravidas Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A-36, Peera Garhi, Peeragarhi Village, Paschim Vihar, Delhi,"
28.674389,77.1756345,,Point,,node/8151145735,place_of_worship,,,,,Nag Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L177, Block L, Shastri Nagar, New Delhi, Delhi"
28.6743011,77.0730072,,Point,,node/8151145736,place_of_worship,,,,,Pracheen Shiv Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C-204, Block - C, Vandana Vihar, Nangloi, Delhi,"
28.6742286,77.2072375,,Point,,node/8151145737,place_of_worship,,,,,Laxmi Narayan Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dr Bhim Rao Ambedkar Marg, Block T, Malka Ganj, New Delhi, Delhi"
28.6740655,77.1607295,,Point,,node/8151145738,place_of_worship,,,,,Lal Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91/2 No 35 Gali, Onkar Nagar B, Onkar Nagar, Tri Nagar, New Delhi, Delhi"
28.5320329,77.2637828,,Point,,node/8151145739,place_of_worship,,,,,Shiv Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Baba Fatehsingh Marg, Govindpuri, Kalkaji, New Delhi, Delhi"
